timestamp,temperature_c,humidity_pct,wind_speed_kmh,precipitation_mm,weather_condition
2025-01-03 18:06:00,14.91,70.17,1.73,8.52,Clear
2025-01-03 18:07:00,34.6,69.3,37.82,9.38,Clear
2025-01-03 18:08:00,10.41,81.71,9.22,8.95,Storm
2025-01-03 18:09:00,28.71,37.9,18.85,1.6,Cloudy
2025-01-03 18:10:00,11.06,78.43,0.89,8.49,Rain
2025-01-03 18:11:00,25.27,82.54,21.51,6.5,Cloudy
2025-01-03 18:12:00,20.5,78.12,33.49,9.69,Cloudy
2025-01-03 18:13:00,25.82,54.63,18.32,1.88,Storm
2025-01-03 18:14:00,29.05,71.46,36.46,2.25,Rain
2025-01-03 18:15:00,10.83,79.05,8.56,9.05,Cloudy
2025-01-03 18:16:00,23.03,86.8,8.11,9.55,Storm
2025-01-03 18:17:00,33.56,50.04,23.94,4.08,Storm
2025-01-03 18:18:00,15.44,42.44,32.41,9.82,Storm
2025-01-03 18:19:00,11.94,75.4,0.2,0.75,Clear
2025-01-03 18:20:00,29.27,35.84,10.15,6.85,Rain
2025-01-03 18:21:00,28.54,63.77,9.94,8.02,Storm
2025-01-03 18:22:00,19.75,81.63,20.48,8.84,Cloudy
2025-01-03 18:23:00,30.76,43.37,24.68,3.6,Cloudy
2025-01-03 18:24:00,23.6,53.28,21.71,6.74,Rain
2025-01-03 18:25:00,21.88,79.45,9.76,9.1,Clear
2025-01-03 18:26:00,30.55,60.13,34.83,9.94,Clear
2025-01-03 18:27:00,12.45,40.67,30.97,9.16,Cloudy
2025-01-03 18:28:00,15.6,35.04,25.43,7.42,Clear
2025-01-03 18:29:00,21.1,63.43,14.88,6.35,Rain
2025-01-03 18:30:00,12.14,31.3,13.12,7.44,Clear
2025-01-03 18:31:00,34.9,50.4,29.68,3.37,Storm
2025-01-03 18:32:00,17.84,66.72,4.92,7.25,Clear
2025-01-03 18:33:00,33.69,30.33,1.35,0.7,Cloudy
2025-01-03 18:34:00,21.86,82.09,38.72,9.86,Rain
2025-01-03 18:35:00,33.11,87.42,37.98,7.69,Clear
2025-01-03 18:36:00,21.0,54.64,37.71,6.32,Clear
2025-01-03 18:37:00,30.37,32.44,21.9,4.17,Storm
2025-01-03 18:38:00,28.78,46.8,3.87,0.77,Cloudy
2025-01-03 18:39:00,33.67,69.78,20.01,3.38,Rain
2025-01-03 18:40:00,25.94,32.56,14.4,8.46,Storm
2025-01-03 18:41:00,15.68,81.25,23.17,3.89,Cloudy
2025-01-03 18:42:00,23.55,78.2,35.99,9.56,Clear
2025-01-03 18:43:00,13.65,57.76,18.68,5.22,Cloudy
2025-01-03 18:44:00,18.37,76.23,32.69,8.82,Clear
2025-01-03 18:45:00,29.73,40.2,19.61,8.49,Cloudy
2025-01-03 18:46:00,10.35,87.4,38.06,2.43,Rain
2025-01-03 18:47:00,25.52,59.87,18.87,3.05,Clear
2025-01-03 18:48:00,27.32,89.11,28.45,2.01,Clear
2025-01-03 18:49:00,32.49,61.59,18.3,1.59,Clear
2025-01-03 18:50:00,28.91,72.57,16.12,2.22,Storm
2025-01-03 18:51:00,20.07,77.98,29.95,7.93,Cloudy
2025-01-03 18:52:00,29.14,77.47,29.8,0.88,Clear
2025-01-03 18:53:00,25.64,74.2,8.69,7.39,Cloudy
2025-01-03 18:54:00,24.67,38.2,16.37,2.47,Rain
2025-01-03 18:55:00,11.84,54.53,0.34,5.01,Cloudy
2025-01-03 18:56:00,23.49,62.51,0.74,0.4,Clear
2025-01-03 18:57:00,31.68,72.5,5.8,7.07,Clear
2025-01-03 18:58:00,20.92,53.75,30.52,1.51,Rain
2025-01-03 18:59:00,27.6,63.43,3.02,7.99,Cloudy
2025-01-03 19:00:00,32.59,55.43,37.62,1.01,Clear
2025-01-03 19:01:00,23.35,72.81,7.74,1.91,Cloudy
2025-01-03 19:02:00,12.2,34.75,35.46,9.22,Storm
2025-01-03 19:03:00,11.36,72.85,38.02,6.92,Clear
2025-01-03 19:04:00,29.94,80.32,17.1,0.93,Clear
2025-01-03 19:05:00,10.82,30.76,20.91,2.31,Cloudy
2025-01-03 19:06:00,34.97,62.07,12.83,6.71,Storm
2025-01-03 19:07:00,13.19,45.03,35.98,3.47,Clear
2025-01-03 19:08:00,29.38,55.95,20.4,7.91,Rain
2025-01-03 19:09:00,31.69,74.74,39.26,9.69,Cloudy
2025-01-03 19:10:00,17.66,76.52,38.76,6.84,Storm
2025-01-03 19:11:00,23.54,54.1,38.09,5.95,Storm
2025-01-03 19:12:00,33.81,35.49,14.25,2.84,Rain
2025-01-03 19:13:00,33.88,66.57,3.29,8.78,Rain
2025-01-03 19:14:00,33.25,46.75,26.76,1.04,Cloudy
2025-01-03 19:15:00,16.87,36.97,34.94,2.89,Storm
2025-01-03 19:16:00,11.49,48.89,14.18,4.36,Clear
2025-01-03 19:17:00,12.57,64.82,38.51,1.09,Rain
2025-01-03 19:18:00,13.55,84.51,36.43,1.94,Storm
2025-01-03 19:19:00,26.79,42.93,25.19,5.33,Rain
2025-01-03 19:20:00,30.06,75.84,4.67,1.04,Clear
2025-01-03 19:21:00,11.26,81.74,35.7,3.76,Clear
2025-01-03 19:22:00,32.26,38.88,4.91,9.13,Storm
2025-01-03 19:23:00,28.68,30.33,20.92,4.74,Rain
2025-01-03 19:24:00,23.26,86.72,0.77,6.02,Cloudy
2025-01-03 19:25:00,34.75,35.9,6.18,2.02,Storm
2025-01-03 19:26:00,16.63,39.68,22.55,8.43,Cloudy
2025-01-03 19:27:00,15.45,54.47,0.06,6.06,Clear
2025-01-03 19:28:00,18.37,47.7,6.06,9.62,Storm
2025-01-03 19:29:00,23.16,88.88,8.83,2.59,Cloudy
2025-01-03 19:30:00,19.67,79.54,1.71,6.0,Clear
2025-01-03 19:31:00,30.74,68.94,23.19,5.88,Clear
2025-01-03 19:32:00,32.36,31.59,30.56,8.87,Rain
2025-01-03 19:33:00,34.17,44.53,1.5,7.41,Rain
2025-01-03 19:34:00,30.46,41.59,16.65,1.65,Clear
2025-01-03 19:35:00,25.2,45.65,21.71,8.47,Storm
2025-01-03 19:36:00,25.34,86.96,20.89,8.72,Clear
2025-01-03 19:37:00,14.66,54.4,19.4,5.34,Cloudy
2025-01-03 19:38:00,16.58,82.44,3.82,4.89,Storm
2025-01-03 19:39:00,34.93,58.38,9.95,5.57,Rain
2025-01-03 19:40:00,16.53,69.82,37.11,0.5,Clear
2025-01-03 19:41:00,21.67,86.49,7.33,6.42,Cloudy
2025-01-03 19:42:00,19.63,64.94,31.37,0.91,Storm
2025-01-03 19:43:00,27.21,51.4,5.88,6.72,Storm
2025-01-03 19:44:00,18.39,58.37,29.66,9.4,Cloudy
2025-01-03 19:45:00,27.07,58.12,27.15,6.78,Rain
2025-01-03 19:46:00,34.02,78.0,39.69,4.75,Storm
2025-01-03 19:47:00,16.31,50.14,6.15,6.8,Cloudy
2025-01-03 19:48:00,19.27,32.58,11.04,6.65,Storm
2025-01-03 19:49:00,18.55,70.39,33.71,5.25,Rain
2025-01-03 19:50:00,17.51,81.31,22.28,7.96,Cloudy
2025-01-03 19:51:00,16.76,60.08,13.18,9.28,Rain
2025-01-03 19:52:00,25.75,38.4,6.02,0.45,Rain
2025-01-03 19:53:00,23.7,38.7,22.3,9.16,Clear
2025-01-03 19:54:00,22.72,83.53,19.3,3.89,Cloudy
2025-01-03 19:55:00,30.01,34.39,9.86,1.76,Cloudy
2025-01-03 19:56:00,13.66,60.17,25.15,0.63,Rain
2025-01-03 19:57:00,14.24,49.84,27.31,8.13,Clear
2025-01-03 19:58:00,22.83,46.51,22.17,8.79,Clear
2025-01-03 19:59:00,18.84,40.33,26.63,9.55,Rain
2025-01-03 20:00:00,14.34,47.98,10.22,6.21,Storm
2025-01-03 20:01:00,27.27,72.94,36.18,0.61,Storm
2025-01-03 20:02:00,22.4,65.86,2.12,4.04,Cloudy
2025-01-03 20:03:00,15.06,34.96,6.82,1.77,Cloudy
2025-01-03 20:04:00,16.61,75.23,8.9,7.65,Cloudy
2025-01-03 20:05:00,28.08,51.27,38.13,8.86,Rain
2025-01-03 20:06:00,18.19,43.03,11.47,1.79,Clear
2025-01-03 20:07:00,15.11,79.05,37.27,0.28,Clear
2025-01-03 20:08:00,34.14,68.16,19.07,7.03,Cloudy
2025-01-03 20:09:00,12.2,73.34,28.72,2.8,Clear
2025-01-03 20:10:00,13.67,48.34,11.11,5.28,Cloudy
2025-01-03 20:11:00,27.93,74.93,28.13,9.06,Cloudy
2025-01-03 20:12:00,20.64,46.52,34.81,5.41,Clear
2025-01-03 20:13:00,28.82,70.8,23.09,0.18,Clear
2025-01-03 20:14:00,23.82,43.09,36.51,7.11,Clear
2025-01-03 20:15:00,11.01,68.03,15.56,9.68,Rain
2025-01-03 20:16:00,27.1,57.39,24.81,9.02,Cloudy
2025-01-03 20:17:00,30.14,39.39,11.14,9.85,Storm
2025-01-03 20:18:00,23.82,65.63,5.94,0.92,Storm
2025-01-03 20:19:00,17.69,30.69,6.49,9.48,Rain
2025-01-03 20:20:00,10.39,71.4,17.76,8.93,Rain
2025-01-03 20:21:00,32.67,86.7,37.49,2.28,Rain
2025-01-03 20:22:00,27.67,83.76,11.89,0.87,Rain
2025-01-03 20:23:00,11.12,88.52,3.74,9.4,Storm
2025-01-03 20:24:00,31.01,56.29,17.86,2.51,Storm
2025-01-03 20:25:00,11.33,79.77,5.69,6.26,Rain
2025-01-03 20:26:00,27.79,38.5,8.41,3.06,Clear
2025-01-03 20:27:00,27.35,31.02,36.46,4.42,Storm
2025-01-03 20:28:00,32.9,39.52,25.71,6.08,Cloudy
2025-01-03 20:29:00,14.14,56.61,20.81,1.43,Cloudy
2025-01-03 20:30:00,24.18,39.76,8.99,2.58,Cloudy
2025-01-03 20:31:00,23.62,57.25,3.74,2.25,Rain
2025-01-03 20:32:00,10.87,44.14,37.69,9.09,Clear
2025-01-03 20:33:00,25.96,42.97,21.43,0.92,Cloudy
2025-01-03 20:34:00,16.35,85.17,5.2,9.95,Rain
2025-01-03 20:35:00,18.31,61.21,18.47,5.74,Rain
2025-01-03 20:36:00,16.03,70.47,24.59,7.15,Clear
2025-01-03 20:37:00,11.4,53.93,27.5,7.26,Clear
2025-01-03 20:38:00,14.17,39.91,3.65,9.16,Cloudy
2025-01-03 20:39:00,15.18,72.85,28.25,1.74,Cloudy
2025-01-03 20:40:00,24.43,56.61,31.05,9.7,Clear
2025-01-03 20:41:00,13.37,80.48,14.7,3.59,Cloudy
2025-01-03 20:42:00,33.02,34.9,26.78,4.3,Cloudy
2025-01-03 20:43:00,15.79,53.01,3.95,2.24,Cloudy
2025-01-03 20:44:00,26.29,39.68,39.76,3.2,Cloudy
2025-01-03 20:45:00,13.94,71.65,2.89,1.23,Storm
2025-01-03 20:46:00,29.88,50.24,8.12,5.92,Clear
2025-01-03 20:47:00,11.79,54.98,30.35,9.72,Cloudy
2025-01-03 20:48:00,28.44,50.97,38.4,8.97,Cloudy
2025-01-03 20:49:00,19.83,80.44,10.19,4.77,Storm
2025-01-03 20:50:00,21.64,63.82,3.94,4.35,Storm
2025-01-03 20:51:00,19.16,72.51,5.65,5.57,Storm
2025-01-03 20:52:00,20.05,74.46,27.33,5.89,Storm
2025-01-03 20:53:00,10.13,72.44,20.4,7.28,Rain
2025-01-03 20:54:00,10.65,86.67,35.33,0.3,Clear
2025-01-03 20:55:00,29.85,69.14,4.03,1.9,Storm
2025-01-03 20:56:00,15.34,68.93,20.06,0.44,Clear
2025-01-03 20:57:00,25.18,78.57,24.5,7.41,Rain
2025-01-03 20:58:00,26.33,30.98,34.5,4.15,Rain
2025-01-03 20:59:00,27.45,33.5,22.15,0.14,Clear
2025-01-03 21:00:00,24.93,44.9,7.3,8.5,Storm
2025-01-03 21:01:00,25.72,40.89,35.55,2.13,Cloudy
2025-01-03 21:02:00,24.54,39.19,34.63,1.71,Cloudy
2025-01-03 21:03:00,33.2,63.15,34.93,2.55,Storm
2025-01-03 21:04:00,26.61,41.76,23.48,5.44,Rain
2025-01-03 21:05:00,18.82,87.99,38.53,5.12,Rain
2025-01-03 21:06:00,18.92,41.03,22.22,6.13,Storm
2025-01-03 21:07:00,11.99,39.99,5.95,8.16,Clear
2025-01-03 21:08:00,34.79,64.38,15.98,1.42,Clear
2025-01-03 21:09:00,32.27,40.87,33.0,5.2,Storm
2025-01-03 21:10:00,11.08,69.92,39.14,9.3,Cloudy
2025-01-03 21:11:00,31.54,81.51,33.24,1.48,Rain
2025-01-03 21:12:00,13.46,56.15,14.53,7.77,Clear
2025-01-03 21:13:00,15.98,50.99,0.39,8.94,Storm
2025-01-03 21:14:00,27.02,71.37,7.13,0.48,Storm
2025-01-03 21:15:00,28.26,78.34,1.48,3.55,Storm
2025-01-03 21:16:00,22.64,48.17,32.87,0.52,Rain
2025-01-03 21:17:00,34.19,78.69,12.26,9.16,Clear
2025-01-03 21:18:00,22.24,76.0,27.8,3.36,Cloudy
2025-01-03 21:19:00,16.46,58.97,16.34,0.83,Clear
2025-01-03 21:20:00,10.23,57.48,10.91,0.85,Rain
2025-01-03 21:21:00,31.68,36.28,20.98,6.81,Rain
2025-01-03 21:22:00,19.88,35.26,19.57,9.95,Cloudy
2025-01-03 21:23:00,29.56,74.87,32.92,5.97,Storm
2025-01-03 21:24:00,29.35,65.1,27.85,0.03,Cloudy
2025-01-03 21:25:00,11.09,59.35,12.42,2.96,Cloudy
2025-01-03 21:26:00,30.54,32.76,32.24,0.92,Rain
2025-01-03 21:27:00,17.23,33.35,23.92,2.55,Cloudy
2025-01-03 21:28:00,31.03,85.25,13.58,7.43,Clear
2025-01-03 21:29:00,22.3,69.65,32.42,3.99,Storm
2025-01-03 21:30:00,24.79,53.16,14.81,2.46,Rain
2025-01-03 21:31:00,12.53,72.0,2.11,3.89,Cloudy
2025-01-03 21:32:00,19.48,45.48,35.16,3.65,Storm
2025-01-03 21:33:00,34.27,54.56,17.79,2.29,Cloudy
2025-01-03 21:34:00,33.15,57.71,12.9,1.14,Clear
2025-01-03 21:35:00,34.86,31.85,36.54,8.12,Rain
2025-01-03 21:36:00,22.76,89.57,10.07,6.65,Cloudy
2025-01-03 21:37:00,30.46,52.9,38.81,2.71,Cloudy
2025-01-03 21:38:00,21.38,88.03,1.14,0.66,Rain
2025-01-03 21:39:00,33.54,68.87,26.79,7.1,Clear
2025-01-03 21:40:00,34.65,85.75,2.39,2.1,Clear
2025-01-03 21:41:00,31.94,33.26,3.64,6.5,Clear
2025-01-03 21:42:00,25.53,87.65,38.43,4.3,Cloudy
2025-01-03 21:43:00,34.72,54.42,36.81,3.07,Cloudy
2025-01-03 21:44:00,34.59,38.2,33.75,2.33,Cloudy
2025-01-03 21:45:00,21.88,70.27,27.16,2.3,Storm
2025-01-03 21:46:00,17.59,75.76,18.67,1.02,Clear
2025-01-03 21:47:00,14.69,68.98,27.12,9.4,Storm
2025-01-03 21:48:00,26.93,62.4,22.29,3.21,Rain
2025-01-03 21:49:00,10.87,78.98,34.09,9.7,Clear
2025-01-03 21:50:00,29.1,71.17,29.74,3.5,Cloudy
2025-01-03 21:51:00,11.28,67.11,27.24,9.93,Clear
2025-01-03 21:52:00,16.63,49.01,7.73,4.93,Rain
2025-01-03 21:53:00,22.45,82.64,26.36,0.51,Clear
2025-01-03 21:54:00,12.44,71.51,19.46,3.57,Rain
2025-01-03 21:55:00,10.91,83.97,31.12,8.4,Rain
2025-01-03 21:56:00,22.0,66.37,18.19,1.83,Rain
2025-01-03 21:57:00,32.17,77.99,19.91,5.07,Rain
2025-01-03 21:58:00,20.21,83.07,16.6,8.54,Rain
2025-01-03 21:59:00,15.01,62.5,39.37,8.8,Rain
2025-01-03 22:00:00,20.21,72.9,23.75,2.98,Storm
2025-01-03 22:01:00,28.07,64.59,36.46,0.04,Storm
2025-01-03 22:02:00,11.03,73.24,34.87,4.88,Rain
2025-01-03 22:03:00,10.77,61.37,30.11,7.91,Clear
2025-01-03 22:04:00,21.57,78.0,20.18,2.21,Clear
2025-01-03 22:05:00,26.92,78.44,21.54,1.56,Rain
2025-01-03 22:06:00,25.34,32.79,37.37,3.98,Storm
2025-01-03 22:07:00,25.95,42.22,9.23,2.93,Rain
2025-01-03 22:08:00,14.14,41.61,31.35,2.47,Cloudy
2025-01-03 22:09:00,23.47,49.35,11.9,8.48,Clear
2025-01-03 22:10:00,19.45,58.58,2.33,1.42,Rain
2025-01-03 22:11:00,12.76,74.1,15.8,0.72,Cloudy
2025-01-03 22:12:00,13.2,48.03,20.9,1.39,Rain
2025-01-03 22:13:00,26.13,69.07,5.27,4.94,Rain
2025-01-03 22:14:00,33.93,81.67,29.89,9.34,Rain
2025-01-03 22:15:00,12.66,56.85,29.69,1.46,Rain
2025-01-03 22:16:00,22.37,69.44,29.23,9.09,Storm
2025-01-03 22:17:00,16.2,80.86,12.84,8.87,Rain
2025-01-03 22:18:00,17.04,73.49,19.91,4.35,Rain
2025-01-03 22:19:00,15.61,36.21,6.96,9.42,Rain
2025-01-03 22:20:00,23.64,39.1,17.52,4.19,Rain
2025-01-03 22:21:00,11.42,34.93,38.21,2.18,Cloudy
2025-01-03 22:22:00,28.56,46.94,12.1,8.14,Cloudy
2025-01-03 22:23:00,25.17,30.24,1.96,5.32,Rain
2025-01-03 22:24:00,19.62,66.58,12.5,5.35,Storm
2025-01-03 22:25:00,15.45,31.59,33.4,5.93,Cloudy
2025-01-03 22:26:00,23.41,56.93,36.27,0.2,Cloudy
2025-01-03 22:27:00,33.88,59.62,0.38,0.92,Clear
2025-01-03 22:28:00,27.7,68.73,19.21,0.2,Storm
2025-01-03 22:29:00,16.98,44.36,37.92,4.87,Clear
2025-01-03 22:30:00,28.57,82.07,5.03,4.02,Rain
2025-01-03 22:31:00,22.6,60.25,2.5,9.64,Cloudy
2025-01-03 22:32:00,11.2,71.41,30.32,7.16,Cloudy
2025-01-03 22:33:00,25.44,50.77,25.6,7.41,Storm
2025-01-03 22:34:00,15.85,46.02,28.85,2.83,Rain
2025-01-03 22:35:00,20.24,65.04,10.87,6.43,Rain
2025-01-03 22:36:00,21.96,83.71,16.13,1.3,Rain
2025-01-03 22:37:00,29.98,73.03,22.95,4.79,Clear
2025-01-03 22:38:00,24.5,71.93,30.45,7.19,Clear
2025-01-03 22:39:00,18.5,59.63,12.75,8.24,Cloudy
2025-01-03 22:40:00,26.43,30.42,16.22,7.96,Storm
2025-01-03 22:41:00,14.8,82.72,21.46,1.32,Storm
2025-01-03 22:42:00,30.57,44.47,0.25,3.76,Clear
2025-01-03 22:43:00,15.04,58.45,33.88,3.37,Cloudy
2025-01-03 22:44:00,23.96,41.57,24.96,5.38,Rain
2025-01-03 22:45:00,15.13,78.84,3.3,3.34,Rain
2025-01-03 22:46:00,18.14,32.02,14.14,4.69,Cloudy
2025-01-03 22:47:00,20.56,69.38,7.16,3.09,Storm
2025-01-03 22:48:00,19.19,32.92,1.59,2.66,Cloudy
2025-01-03 22:49:00,33.35,85.09,12.44,1.64,Storm
2025-01-03 22:50:00,15.59,33.3,34.92,3.61,Cloudy
2025-01-03 22:51:00,14.5,83.39,2.69,2.52,Clear
2025-01-03 22:52:00,22.94,45.13,35.09,3.02,Cloudy
2025-01-03 22:53:00,33.72,69.19,8.73,3.39,Rain
2025-01-03 22:54:00,22.58,68.22,38.21,0.96,Clear
2025-01-03 22:55:00,33.98,81.1,8.79,1.44,Clear
2025-01-03 22:56:00,14.76,54.17,34.24,2.03,Clear
2025-01-03 22:57:00,10.26,61.75,36.71,5.69,Storm
2025-01-03 22:58:00,17.57,53.12,36.88,4.25,Cloudy
2025-01-03 22:59:00,25.95,69.33,4.95,0.17,Clear
2025-01-03 23:00:00,24.8,48.64,26.84,9.69,Rain
2025-01-03 23:01:00,16.04,68.41,32.94,3.71,Cloudy
2025-01-03 23:02:00,26.54,75.2,29.44,4.55,Clear
2025-01-03 23:03:00,30.76,37.8,18.94,2.25,Clear
2025-01-03 23:04:00,27.18,52.78,37.65,3.88,Storm
2025-01-03 23:05:00,28.2,32.1,7.19,4.08,Clear
2025-01-03 23:06:00,17.69,35.46,35.1,3.97,Clear
2025-01-03 23:07:00,23.23,32.87,9.64,0.7,Rain
2025-01-03 23:08:00,11.07,72.33,18.02,8.69,Cloudy
2025-01-03 23:09:00,18.98,88.79,18.5,0.25,Storm
2025-01-03 23:10:00,30.39,66.69,11.58,6.63,Cloudy
2025-01-03 23:11:00,29.75,50.36,11.36,1.86,Clear
2025-01-03 23:12:00,33.52,76.34,14.94,9.61,Cloudy
2025-01-03 23:13:00,34.22,60.49,0.52,2.78,Storm
2025-01-03 23:14:00,34.32,38.31,9.68,3.23,Storm
2025-01-03 23:15:00,13.93,83.78,38.05,5.42,Clear
2025-01-03 23:16:00,13.02,37.56,28.77,5.78,Clear
2025-01-03 23:17:00,31.88,88.59,17.79,5.46,Rain
2025-01-03 23:18:00,19.58,51.72,0.04,1.65,Clear
2025-01-03 23:19:00,18.93,73.62,28.32,4.01,Rain
2025-01-03 23:20:00,23.34,87.56,19.72,2.32,Cloudy
2025-01-03 23:21:00,21.29,65.61,26.25,0.79,Cloudy
2025-01-03 23:22:00,15.58,88.55,15.77,2.46,Storm
2025-01-03 23:23:00,31.12,40.76,0.03,6.2,Cloudy
2025-01-03 23:24:00,32.73,33.42,23.35,3.86,Storm
2025-01-03 23:25:00,28.69,68.67,31.53,9.03,Cloudy
2025-01-03 23:26:00,11.2,36.26,8.67,6.22,Storm
2025-01-03 23:27:00,12.95,60.33,26.51,3.69,Storm
2025-01-03 23:28:00,18.65,76.63,14.06,9.58,Rain
2025-01-03 23:29:00,23.92,79.54,33.33,8.73,Cloudy
2025-01-03 23:30:00,25.24,63.8,17.51,4.33,Storm
2025-01-03 23:31:00,12.5,57.91,2.51,7.86,Clear
2025-01-03 23:32:00,34.01,35.51,21.17,6.7,Clear
2025-01-03 23:33:00,23.24,70.8,24.31,4.79,Rain
2025-01-03 23:34:00,20.79,74.73,12.79,6.0,Cloudy
2025-01-03 23:35:00,14.78,53.41,3.1,5.66,Clear
2025-01-03 23:36:00,33.77,62.29,30.13,2.32,Rain
2025-01-03 23:37:00,21.18,45.22,21.64,2.01,Cloudy
2025-01-03 23:38:00,12.94,53.28,8.39,6.48,Cloudy
2025-01-03 23:39:00,25.36,65.66,7.5,3.58,Cloudy
2025-01-03 23:40:00,18.75,75.52,21.84,0.47,Rain
2025-01-03 23:41:00,30.2,33.59,12.39,7.58,Storm
2025-01-03 23:42:00,23.64,59.63,27.65,2.8,Rain
2025-01-03 23:43:00,12.64,34.27,13.95,8.64,Storm
2025-01-03 23:44:00,28.77,84.06,18.82,0.61,Clear
2025-01-03 23:45:00,17.62,68.45,2.39,5.43,Rain
2025-01-03 23:46:00,20.21,58.8,18.44,1.9,Rain
2025-01-03 23:47:00,29.39,32.51,0.41,4.27,Rain
2025-01-03 23:48:00,12.66,61.69,14.43,3.74,Clear
2025-01-03 23:49:00,34.44,67.75,12.41,4.64,Clear
2025-01-03 23:50:00,27.55,55.26,30.25,5.95,Rain
2025-01-03 23:51:00,14.81,47.4,30.75,4.61,Clear
2025-01-03 23:52:00,11.45,87.5,16.75,6.54,Rain
2025-01-03 23:53:00,23.61,42.4,39.04,2.17,Storm
2025-01-03 23:54:00,19.48,88.21,10.0,4.55,Storm
2025-01-03 23:55:00,10.74,30.77,6.63,0.62,Clear
2025-01-03 23:56:00,25.23,61.18,32.57,5.26,Clear
2025-01-03 23:57:00,17.72,50.93,20.4,4.2,Rain
2025-01-03 23:58:00,18.05,46.68,7.81,6.51,Rain
2025-01-03 23:59:00,14.05,51.16,13.32,1.85,Cloudy
2025-01-04 00:00:00,13.51,66.95,3.79,2.66,Rain
2025-01-04 00:01:00,13.61,54.7,27.85,6.86,Cloudy
2025-01-04 00:02:00,32.15,40.75,19.87,3.51,Storm
2025-01-04 00:03:00,23.33,67.56,22.57,8.96,Rain
2025-01-04 00:04:00,21.74,86.94,2.97,1.6,Storm
2025-01-04 00:05:00,27.61,88.76,27.97,7.04,Clear
2025-01-04 00:06:00,17.99,79.29,11.75,1.43,Clear
2025-01-04 00:07:00,30.56,40.82,6.4,3.55,Storm
2025-01-04 00:08:00,14.93,42.06,16.99,1.29,Clear
2025-01-04 00:09:00,30.07,30.65,34.18,4.75,Cloudy
2025-01-04 00:10:00,11.4,78.07,14.86,6.89,Clear
2025-01-04 00:11:00,13.92,40.18,4.36,2.21,Clear
2025-01-04 00:12:00,32.32,87.11,37.69,9.92,Clear
2025-01-04 00:13:00,12.73,57.1,25.57,2.95,Storm
2025-01-04 00:14:00,16.14,32.75,12.06,6.42,Clear
2025-01-04 00:15:00,11.07,68.6,23.32,3.3,Storm
2025-01-04 00:16:00,24.97,36.63,3.61,2.9,Cloudy
2025-01-04 00:17:00,18.19,69.42,22.57,2.53,Cloudy
2025-01-04 00:18:00,25.84,70.93,32.77,4.54,Storm
2025-01-04 00:19:00,12.14,33.0,5.53,9.22,Clear
2025-01-04 00:20:00,19.88,82.67,33.38,4.4,Clear
2025-01-04 00:21:00,19.29,53.2,22.12,7.37,Storm
2025-01-04 00:22:00,23.42,49.33,7.69,4.16,Storm
2025-01-04 00:23:00,17.38,69.37,8.45,6.61,Rain
2025-01-04 00:24:00,34.62,86.15,35.33,2.56,Clear
2025-01-04 00:25:00,17.9,88.22,19.03,9.04,Rain
2025-01-04 00:26:00,27.41,79.9,11.31,9.72,Storm
2025-01-04 00:27:00,19.16,76.16,10.1,6.54,Clear
2025-01-04 00:28:00,23.34,62.68,16.01,1.08,Storm
2025-01-04 00:29:00,15.67,62.37,31.11,1.37,Cloudy
2025-01-04 00:30:00,14.32,66.64,1.07,6.36,Storm
2025-01-04 00:31:00,34.31,88.99,4.31,0.36,Clear
2025-01-04 00:32:00,23.52,32.02,17.79,1.37,Cloudy
2025-01-04 00:33:00,21.52,58.28,36.31,5.69,Storm
2025-01-04 00:34:00,26.04,42.68,35.34,8.46,Cloudy
2025-01-04 00:35:00,15.59,66.41,31.25,2.57,Cloudy
2025-01-04 00:36:00,30.55,65.04,39.15,6.23,Rain
2025-01-04 00:37:00,16.21,86.12,4.3,3.21,Cloudy
2025-01-04 00:38:00,23.56,50.85,35.34,4.8,Cloudy
2025-01-04 00:39:00,13.18,76.65,0.8,0.31,Clear
2025-01-04 00:40:00,24.36,73.49,16.6,8.42,Cloudy
2025-01-04 00:41:00,22.07,56.37,9.02,9.55,Clear
2025-01-04 00:42:00,17.02,61.62,14.51,3.22,Cloudy
2025-01-04 00:43:00,17.69,57.69,38.96,8.39,Clear
2025-01-04 00:44:00,10.25,86.11,13.16,1.07,Cloudy
2025-01-04 00:45:00,10.68,36.73,25.18,9.49,Rain
2025-01-04 00:46:00,25.02,65.5,27.53,9.9,Rain
2025-01-04 00:47:00,27.96,53.02,21.98,0.18,Cloudy
2025-01-04 00:48:00,23.67,35.7,3.64,1.41,Rain
2025-01-04 00:49:00,12.05,44.65,34.24,5.33,Cloudy
2025-01-04 00:50:00,33.52,66.81,31.49,5.62,Clear
2025-01-04 00:51:00,27.84,74.91,29.98,5.87,Rain
2025-01-04 00:52:00,15.93,60.69,36.42,0.76,Clear
2025-01-04 00:53:00,26.79,60.47,13.89,8.44,Clear
2025-01-04 00:54:00,12.79,68.67,23.04,8.6,Storm
2025-01-04 00:55:00,29.48,38.92,31.33,7.94,Clear
2025-01-04 00:56:00,22.02,40.75,17.78,7.24,Rain
2025-01-04 00:57:00,20.23,87.56,38.52,0.21,Cloudy
2025-01-04 00:58:00,10.23,87.76,33.95,8.31,Rain
2025-01-04 00:59:00,26.31,76.56,21.22,0.07,Storm
2025-01-04 01:00:00,30.73,77.43,5.89,1.72,Cloudy
2025-01-04 01:01:00,17.21,35.59,20.15,1.25,Rain
